id	document	label
9925259	내 가 바로 친구 랑 돈 주고 극장 에서 본 사람 이오 .	0
8592329	샤론스톤 이 원 초적 본능 시절 찍었어도 실패했을 어설픈 스릴러 로 보고나면 미국 에서 개봉관 조차 확보 못 한 이유 를 알수있다 . 나이 든 샤론스톤 의 모습 이 안쓰럽게 느껴질 뿐 이다 .	0
32483	반전 , 액션 ... 뭐 권선 징악 같은 뻔한 스토리 지만 잘 봤습니다 .	0
1175183	내 가 왜 프랑스 영화 를 싫어하는지 다시 일 깨워 준 영화	0
8783295	잘도 이런 미친 영화 를 !!	0
7856067	정말 수준 떨어지는 영화 .... 이 게 코믹 영화 인가 ? 이건 그냥 OOO 영화 다 ..	0
9480701	심형래 의 공백 이 크고 데 일리 외모 도 영	0
9952721	신춘 수의 과욕 은 여기 서 부터 ...	0
2709383	이건 뭐 .. 피 만 나오다 끝나냐 돈 아깝다 보는 사람 도 생각 해야지	0
8382573	20년 전 에 봣던 영화 지만 장갑 벗져서 여배우 죽는 장면 은 지금 생각 해봐도 정말 충격 적이네요	1
3603986	ㅋㅋㅋ 은지원 짱 임 ㅋ	1
4462983	마지막 장면 은 음악 으로 의도 는 보이 지만 도통 이해 할 수 없다 .	0
9635709	본 로맨스 영화 의 남녀 이야기 중 가장 가슴 떨렸던 .. 그리고 가장 아름다웠다고 생각 될만 한 영화 였어요 . 여 주인공 의 미소 는 여자 가 봐도 반할 정도 .. 거기 에 멋진 영 상미 까지 단지 아쉬웠던건 후반 부 ?	1
9967763	핵 노잼 ... 내 취향 은 아니듯 ..	0
7120929	감독 !!! 장난 쳐 ???	0
6302976	영화 는 예술 입니다 - 자는 좋았어요	1
9488717	홍진호 가 최고 여야 하고 홍진호 만 우승해야 한다고 주장 하는 콩빠들 극혐 ;;	0
9788663	말 이 필요없 다그 냥 아직도 여운 이 이 걸왜 이제 봣 을 까	1
5924040	사는게 다 그런 거지 뭐 난 그냥 우디알렌 이 좋다	1
8116981	나 홀로 집 에 냄새 가 나네 ㅋㅋ	0
7129394	딱 처음 만 스릴 쩔었음 , 그 후 부터는 걍 병맛 슬레 셔물 ,	0
9572530	재미있다 . 굳이 단점 하나 를 꼽으라 면 너무 극 전개 가 지나치게 드라마틱해서 현 실감 이 떨어지는것 정도 ? 지루할 틈 이 없이 몰입 해서 보게 된다 . 종교 야말로 세상 에서 가장 무서운 정신병 중 하나 다 . 여태껏 저지른 만행 만 얼마 인지 .	1
4943675	최고 .. 몇번 을 봐도 ...	1
7288196	출연 배우는 좋은데 .. 영화 는 재미 는 없다 ..	0
10122551	사이코 영화 내 소중한 2시간 반을 허비했 네 진짜 짜증나 !!!!	0
10109086	다소 공포 스러운 분위기 의 영상 과 그 속 에서도 미칠듯 한 몰입 감 ... 터미네이터 2 와 함께 최고 의 명작 !	1
6376389	재밌다 CG 의 위대함 ㅋ	1
8401632	그저 화끈하기만 할 뿐 !!	0
10192920	개인 적 으로 이시영 씨 가 별로 여서 안 봤던 영화 였는데 우연 한 기회 에 케이블 에서 보게 되었는데 그냥 스트레이트 로 자막 올라가는 것 까지 봤네요 ㅋ 오랜 만 에 웃으면서 영화 를 봤네요 잼있네요 ㅋ	1
762868	롱 테이크 의 미학 , 빠져든다 . 그리고 , 정웅인 의 재 발견 .	1
2299889	말 이 필요없다 보고 말 해라 !!!!!!!!!!	1
7091324	말 이 필요없는	1
10070836	한국영 화 역대 핵 노잼 영화	0
8693622	노잼 노잼 노잼 노잼 노잼 노잼	0
5980350	이영화 보지마 .. 졸라 재미없어 ;; ㅁㅊ	0
9709663	최고 로 빠져든 드라마 에요 김래원 연기력 최고 네 요 ,. 이태준 총장 캐릭터 도 더불어 명품 연기 였습니다	1
2265548	초 ... 쓰레기 영화 ....	0
9451222	완젼히 미친 드라마 임 시청율 올리는 방법 도 가지가지 몇 회 안보 다가 보면 또 미쳐 OO 하고 참 세상 이 웃 껴 ㅋㅋ 더티 하 게 이런 걸 로 시청율 올리려 려 심리 작전 하다니 ㅋㅋㅋ	0
8609572	실사 버전 도 오글거리지만 애니 고 원작 소설 이고 다 별로 ~ 세계관 부터 유치하고 억지스럽군 .	0
2400515	이연걸 외 에 아무 도 몰랐는데 이소룡 흉내내 는 사람 이 장학우 였나 보군 ..	1
333723	졸라 잼 없다 ... 보지마라	0
7315660	별로 재미없음	0
8523993	너 무재 밋 어 요 ㅎㅎ ..	1
4625463	메릴 스트립 의 연기 는 정말 대단하다 . 정말 사람 의 마음 이란 게 ... 어려워요 ㅋㅋㅋ	1
6511433	흑 산 앓이 를 하였고 유아인 이 좋았던 .. 소윤 과 흑 산이 잘 되길 바랬던 .. 끝 까지 다 볼수 있도록 많이 지루하진 않았지만 아쉬웠다 .	1
9251559	영화 는 처음 이 어떨 지라 도 가장 중요한건 끝 맺 음 인데 확실히 처음 은 밋밋했지만 끝 맺음 이 훌륭했다 .	1
8424724	마지막 에 ng 에서 보면 모든 액션 부분 이 정말 위험하지 .. 유리창 에 부딪친 장면 만 봐도 .. 이 때 는 진짜 유리창 이라 요즘 과는 달리 ... 여하튼 전설 이야 ..	1
10265316	이 게 재밋다 는 애 들 은 누구 냐 ..	0
9191191	안젤라베이비 1 + 영화 0 = 1	0
2933157	처음 과 끝 팽팽 한 조율 이 가득 찬 화면 과 스토리 가 진부하지 않는 영화	1
9458583	아 또 보고싶은 영화 ...	1
8860418	올 랜드 볼륨 연기 좋았어요 .. 보는 내내 주인공 처럼 조마조마하면서 불안한 느낌 ? 초초 한 느낌 을 계속 받았어요 .. 내용 도 잔잔하면서 여운 이 남아 요	1
7935038	1 점도 아까 움	0
7989863	임창정 의 컨디션 난 조 에 억지 상황 설정 까지 ..	0
5973625	느끼는 봐도 많고 , 재미 도 있고 , 일본도 있는 3 박자 를 잘 갖춘 영화 !!	1
5649168	OOO 기 같은 영화 . 다시는 이 바닥 에 감독 , 배우란 이름 으로 발 붙이 지 말길 .	0
1526954	이 영화 의 진정한 백미 는 .. 어슬픔 이다	1
7464653	헐 ... 대박 !!! 이런 막장 스토리 를 연장 까지 하고 드라마 작가 나 제 작 진 은 댓글 도 안보 나 보군 ... 가끔 보다 가 안 본지오래 고 애기 들 어보 니 아직도 질질 ~~~ 가관 도 아녀 ... 드라마 제목 을 지금 이라도 바꿔야 되지 않나 ?? 돌았나 봐 !! 든지 미쳤군 미쳤어 !! 로 ..	0
9035408	문제 의식 의 제기 에는 깊이 가 있으나 현상 만 나열하며 그쳤고 .... 작가 적 특유 의 관점 또는 방향성 이 젊으니까 아프다 정도 의 아마추어 적 한계 도 보임 ... 현 시점 에서 관망 해 보면 .. 당시 박정희 정권 의 의도 적 정책 에 의한 사회 현상 정도 로 참고 는 해 볼 정도	0
7875832	십 점 만점 에 십 점	1
1546429	성공 적 이란 평이 거든 ? 하여간 쥐뿔 도 모르는 것 들 이 전문가 따라하긴 ..	1
5934069	분위기 랑 ost 랑 김지수 도 너무 예쁘게 나오고 괜찮았는데 , 내용 이 약간 공감 불가 .	0
5999390	갠 적 으론 별 로더 라 ~	0
9855851	주윤발 과 장만옥 주연 의 로 즈 .... 이영화 는 정말 ? 요즘 의 영화 와 비교 ... ? 내놔도 전혀 손색 이 없는 영화 이다 매 장면 마다 나오는 주제곡 과 멜로디 가 아직도 내 가슴 에 .... 심금 을 울리네 ~	1
7205222	ㅋㅋ	1
8352437	그냥 놀래 키 기만 할 뿐 그냥 불쾌한 영화 다	0
7163166	자잘한 숏컷 으로 여러 사람 들 의 일상 과 관계성 을 탄탄하게 그려 냈다 . 더하지도 덜하지도 않는 우리네 일상 의 모습 . 그 안 에서 인간 의 이중성 을 냉정 하고도 리얼 하게 보여준다 . 화려한 배우진 의 연기 도 한몫 했다 . 굿잡 .	1
10156784	이영화 에 끌린다 키 아누 리브 스 가 나오는 영화 는 대작 이라고 할수밖에 없다 그 의 연기력 을 결정 하는 영화 라고 볼수있다 ... 콘스탄틴 이라는 영화 를 늦게 봤지만 알 게 된 점 은 드라마 나 다른 영화 가 이영화 를 리메이크 했다는 안타까운 점 이다 ...	1
9002824	재밌는데 평점 너무 낮은듯 ㅠ	1
7460491	빨 노파 형님 들 .... 최고 !	1
1441068	괜 찬았음	1
4329706	부부 가 말아먹다 .	0
5995777	적당히 짜 맞춰놓은 말 도 안되는 스토리 .	0
6670313	내용 진짜 뻔한데 볼 만 함	1
6674284	로 멘스 영화 정말 좋네요 정말 사랑 에 외모 는 상관없네요 정말 좋은 남자인것 같아요 정말 너무 아름다운 영화 네 요	1
9150439	지금 보기 엔 뻔한 스토리 지만 젊은 톰 크루즈 의 명연기 만으로도 충분 .	1
1819136	정말 매력 적 인 영화 였다 처음 엔 거부 감 이 들었는데 갈수록 몰입 되는 매력	1
3585011	케이블 영화 중 에서 완성 도 훌륭함 . 배우 들 연기 , 음악 등등 ..	1
8468088	일드 로 도 봤지만 다 시보 니까 재밌네요 . 근데 3년 만이라 스토리 가 기억 이 잘안나서 더 재밌게 본거 같네요	1
9916433	잔잔하게 감동 적 인 영화 보기 좋아요 ^^	1
10277661	내용 이 참신해서 봤는데 , 지루하다 지루해	0
4471705	수준 이 좀 떨어지는 영화 . 사실 좀 많이 떨어지는 영화 ....	0
9398638	그냥 봤는데 평점 이 사라졌다	0
9780952	돈 이 아까운 영화 .. 내 가 왜 봤을까 ? 하는 생각 이듬 .	0
2964525	잔잔하니 여운 남네요 . 10 , 20년 후의 두 소리 꾼 을 기대합니다 . 멋지게 성장하길 .	1
3274453	진부하다 . 뻔하다 .	0
8395598	10 점 이니까 내 가 내려 줌	0
8623849	미니 언 사랑 한다 그루 도 갠 적 으론 마음 에 들지만 미니 언 진짜진짜 사랑 해	1
9095931	재밌었어요 ! ㅋㅋㅋ 애쉬 튼 커 처 도 멋지고 ㅋㅋ 재밌음 재밌음 ~!	1
522561	""" 영화계 의 불문 율 . """" 김희선 과 찍으면 망한다 """""""	0
7086641	이런 것 도 영화 라고	0
9961072	야 나 총장 이야 문 열 어 !! 어디 대학 총장 이레 ?? ㅋㅋ	1
5336691	기타 노 자신 혹은 그 의 광팬 들 을 위 한 영화 , 그 외 는 보기 불편할듯	0
191343	마이너스 별 점 은 없나 ? 이도 저 도 아닌 영화 다	0
9951446	살인마 가 죄 없는 (?) 10 대들을 썰고 다니는 슬래셔 무비 계 에 한 획 을 그 은 작품 . 여기 엔 살인마 도 , 귀신 도 없다 . 죽음 그 자체 가 그 들 을 스토킹 할 뿐 이다 . 꽤 나 영리하면서도 , 트렌디 한 느낌 의 공포영화 .	1
8490835	마지막 에 옥상 에서 서로 총 겨눌 때 가 가장 기억 이 남는다 .	1
183009	최고 의 외화 동감	1
9258386	만화챡 이랑 내용 은 거의 똑같고 그냥 원피스 팬 으로써 본거라 ... so so	0
9280622	가족 의 소중함을 일 깨워주는 뜻 깊은 영화 이며 재미 두 있었어요 .^^	1
7308842	집 에서 투니버스 보여주는게 낮습니다 . 평점 에 문제 가 있네요 . 애 들 이 중간 부터 자꾸 집 에 가자고 졸랐어요 .	0
6658829	굿 ~!	1
8451959	이런 게 드라마 죠 . 요즘 드라마 들 은 인기 만 끌려고 연애 만 해대 니 ..	1
4806565	저 예산 영화 라 그 런가 1 편이 나 2 편이 나 거기 서 거기 이러면 점빵문 닫는거다	0
8619634	조승우 때문 에 보긴 봤는데 영화 진짜 .. 볼건 배우 들 연기 뿐 이네 스토리 도 연출 도 음악 도 배우 들 빼고 다 구리 다 .	0
6934566	더럽게 재미없다 ..	0
8582595	남주 존멋 와 진짜 존멋 짱 멋 진짜 개멋 짐 우와 우와	1
10082194	20 살때 봤던 설레임 이 녹아있는 영화 , 라디오헤드 의 no surprise 삽입곡 은 화룡 점정	1
5267733	친구 들 과 돌려 보던 야한 영화 . 어렸을 때 였지만 그때 도 그다지 재미 는 못 느끼겠더라	0
2157138	디 아워스 의 계승 을 있는 ? 그러나 밋밋함은 어쩔 수 없네	0
2386390	영웅본색 과 첩혈쌍웅 보다 훨씬 더 처절하고 비극 적 인 느와르 걸작 ...	1
2309462	드라마 보는 내내 도 는 줄 알았다 . 7 화 까지가 한계였다 . 더 이상은 도저히 .	0
6019121	십 점 이 아니면 말 이 안된다	1
6551533	에 휴 이 게뭐 냐 ...	0
5103850	이영화 는 대체 뭘 까 ??? 나 미쳐 버릴꺼야 ........	0
7769144	이 게왜 평점 이 7 점 이나 되는지 모르겠다 .. 예전 에 결제 하고 재미없어서 보다 잤다 .....	0
5097591	이 영화 는 뭔가 ~~! 무엇 이길래 잘려고하는 나를 붙잡고있는 건가 ....!! 정말 알고싶다 ㅠ	0
9451589	평점 이 왜 이리 낮은거야 ....	1
8863587	원작 을 잘 못 살렸을 줄 알았는데 아니었다	1
847420	이도 저 도 아닌 스토리 . 배우 만 믿고 볼 것 은 아니다	0
8009831	너무 수준 이 낮다 . 1 을 보고 따라한 철 없는 아이 들 의 내용 이네	0
5175549	와우 스펙 타 클 다이나믹 ~	1
8221504	내 가 못 하는 과감 하고 파격 적 인 행동 들 을 대신 해 주는 느낌 이 들어서 통쾌하면서도 , 결말 이 이해 가 잘 안 간다 . 봤지만 다시 보고싶은 영화 .	1
3887409	나 만 재밌어 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
7141019	비고 모텐슨 은 크로 넨 버그 감독 하고 일 할 때 진정한 연기력 이 나오는것 같아요 이스턴 프로 미스 후속작 기다리던 중 또한 편의 수작 을 봤 네 여	1
5332602	안과 겉	1
2270573	영화 에 흐르는 드뷔시 의 달빛 같은 영화	1
7055370	ㅉㅉㅉ	0
1888179	재미있고 교훈 적 내용 에 멋진 음악 과 배경 , 의상 이 덤 으로 ...	1
6444233	진짜 ㅋㅋㅋ 매회 분노 연기 하는거 보려고 본 영향 도 엄청 큰 드라마 ㅋㅋㅋ 너무 재밌어요 .. 마지막 차 수혁 씨 가 장철 환 끝내고 같이 가는데 참 .. 어떻게 보면 안 그러면 끝 이 안 날듯 싶어 그런거 같기도 햇 네 요	1
6050154	쓰레기 영 화일 뿐 .... 크로싱 반 에 반 만 따라가라 1 점도 아깝다 ~~	0
9341165	보는 내내 순수한 느낌 이 너무 좋은 영화	1
10238136	만점 을 주기 에는 무언가 찝찝하 달까 나	1
8482190	반점 해장국 반점 열자 이상 등록	0
2357068	위 디스크 에서 140원 이 아깝 기는 처음 ... 3 살 짜리 조카 도 낯가림 할 영화 .	0
10036549	생각 할 거리 를 많이 던져주는 영화 . 색감 과 음성 잔잔한 분위기 에 매료 되서 푹 빠져 봤네요 .	1
8648087	게임 하자 ... 제발 ..	0
5692075	내용 도 뻔하고 주인공 도 개 OO 이고 지금 까지 본 영화 중 제일 졸작 이었습니다	0
9240522	이 거 내 가 유치원 다닐 때 일요일 아침 에 MBC 에서 해줬던 걸 로 기억 ... 여 주인공 이 커트 니 콕스였군 , 어릴 때 겁나 이뻤고 , 영화 에도 주연 으로 많이 등장 했는데 , 생각 보다 크게 뜨지는 못 했네 .	1
9218680	흥분 이 ㅎㄷㄷ 졸라 흥미진진 하게 투캇 스러웠다 ㅎㅎ 연출 력 와 따였다	1
8849626	이 영화 가 만들어지게 된 실화 사건 의 전말 을 아는 사람 으로서 너무 미화 가 되지 않았나라는 생각 이듭 니 다 . 실화 는 정말 충격 그 자체 예요 . 앤드류 정말 좋아하지만 너무나도 싫어하는 영화 예요 . 이런 영화 보다는 한공주 라는 영화 를 보는게 훨씬 좋을듯 하네요 .	0
9500234	내 가 좋아하는 배우 인 송하윤 이 주연 이라 보게 됐는데 드라마 가 상큼 하고 재밌어서 매주 챙겨 봄 . 중간 중간 연기 함정 들 이 있긴한데 ; 송하윤 이랑 엄마 역할 하시는 분 이 캐리 하는 중 ㅋㅋㅋ 할머니 랑 대화 하는 씬 에서 오글거리는 CG 만 어떻게 하면 더 좋을것 같다 .	1
7272563	보고싶다 가 더 재밌었는데 ㅠ	0
4849098	로멘틱 코미디 치고는 색다른 설정 이었는데 , 참 재미없다 .	0
10200349	두 인물 을 가지 고 철학 을 노래 하는 영화 . 근데 개 가 등장 했던 신은 뭘 의미 하는 건지 아직도 모르겠어 흠 ...	1
1489265	가족영화 붐 을 일으킨 작품 지금 보기 에는 좀 무리 가 있다	0
5796166	아 ~ 그냥 답답 .. 뭐 ~ 싸우는 대사 뿐 이고 .. 에혀 ..	0
9334049	솔직히 포스터 들 보다가 위안부 글귀 적혀있는거 보고 깜짝 놀라서 예매 했다 . 상영 관 에 사람 이 거의 없어서 안타까웠던 ... 제발 홍보 좀 똑바로 하길 ㅠㅠㅠㅠ	1
10066224	투자 대비 효율 제로 에 가까운 가성 비 최악 의 영화 . 화려한 캐스팅 과 드라마 의 인지도 에도 불구 하고 반 에 반 에 반타작 도 못 한 망 작 영화 .	0
4825277	이 영화 를 보고 많이 실망 을 했다 .	0
9727239	ㅋㄲㅈㅁ 드립 아니어도 평점 이 낮 을 수바 께 없는 영화 ...	0
5900440	상식 을 파괴 해 버리는 전형 적 인 B 급 액션 물	1
10254556	들리지 않고 , 보이지 않는 마리 를 통해 소통 이라는 메시지 를 전하 는 영화 !	1
3868855	이영화 괜찮은 편이 지만 어쩐지 과장 이 심한듯 ㅋㅋㅋㅋ	1
8494159	재미 와 감동 이함 께 반전 이 잇어서 재미 가 잇 엇네 요	1
5686272	참 쩔어요	1
306148	우리 는 이 영화로 양키 들 의 센스 가 어떤 것 인지 알 게 되었다 .	0
9638048	이런 쓰레기 영화 제작비 몇 편 아껴서 다른 유능한 신인 감독 에게 주면 안되나 ?	0
7126983	재 밌다	1
1693802	완벽한 초 강력 액션 정말 굿	1
5740188	죽은시인의 사회 보다 이 게 더 수작	1
5767016	걍 쓰레기 ........	0
7686915	너무 재밌 기도 하고 기광 오빠 의 멋진 연 기 덕 에 실감 나게 봤네 여 !! 울 기도 하고 ㅠㅠ 웃기 도하 고 ㅎㅎ 질투 나 기도 하고 ㅋㅋ 기광 오빠 너무 멋있어여 짱 ♥	1
6728225	영화 냐 장난 이냐 ...	0
5289426	알파 치노 , 미쉘 파이퍼 커플 의 ~ 성숙하고 상처 받은이 들의 로맨스 ^-^	1
9862843	연기자 들 이 다 영 아닌듯 특히 남자 주인공 연기 너무 못 해요	0
5928941	이 거 친구 네 집 에서 봤는데요 . 이 거 무서운게 아니라 슬퍼서 울 친구 가 울었어요 ~	1
10135535	진짜 무서워요 배우 들 특히 남자 주연 분 연기 잘하 심 몰입도 도 높아요 ㅠㅠ 이렇게 무서운거 오랜 만 에 봄	1
7916647	ㅎ	0
8650541	주옥 같은 곡 들 이 많이 나오는 영화 를 이제 서야 봤네요 ...	1
5531596	낚였다 . 틴 토의 작품 이라기에 ...	0
6648894	14년 전 에 보고 도 아직도 그 여운 이 가시 지 않는다 .. 진지하면서도 오락 적 으로 매우 흥미롭게 너무 잘 만들었다 .	1
5575019	진부한 재난영화	0
267286	비현실적 인 설정 부터가 재미 가 없었다 .	0
5807825	우연히 보게 됐는데 재미있었음 채시라 얘기 빼고 다 재미있었고 한가인 도 이쁘게나 왔음	1
1685126	시작 은 있는데 끝 이 없다 . 기술 만 있으면 다인 줄 아 나 ?	0
9017357	좋은 영화 이긴한데 내 용이 좀 ..	0
9663538	재미없을 줄 알았는데 재미있네	1
9907845	우리 고향 내 가 가본 곳 이 주무 대로 나오고 감동 있었습니다 . 태안 꽃게 다리 와 삼길 포 마지막 씬 이 감동 임	1
1160987	재미없군요 . 시간 아까 움 .	0
4429799	피프때 너무 재밌게 봤어요 !! 다시 봐도 괜찮을 작품 ㅋ	1
303935	정말 시시함 ... 본것이 후회됨 ... ㅡㅡ ;	0
3646370	피곤한 망작	0
45967	짱 이야 ~~	1
8182854	잔인하고 아름다운 영화 . 영화 의 건조한 배경 과 상반 되는 남매 , 인상 적 이다 .	1
8719048	타잔 은 디즈니 지 . 영상 만 잘 만들고 스토리 는 노답	0
6858247	산 은 살 아 ... 있 ... 다 ... ZZZ	0
9929320	영화 화 는 아무나 하나 .	0
10096719	이런 비 오는 날 떠오르는 영화 . 수작 !	1
7257417	별 론데 ?	0
9401343	영혼 을 맑게 해주는 이야기	1
4181447	엄청난 연기 들 이 이 영화 를 여전히 따뜻하게 해준다	1
10199458	AB 형 잠 좀 그만 자라 대못 펀치	1
5756653	여러분 이 거 보지 마세여 스릴러 완전 저하 에여 보면 후회 함	0
6831103	뻔함 속 에 자극 적 요소 만 더해 간다 .	0
9025098	양심 이 없는 영화 이다 . 내 가 감독 이 였으면 상영 조차 안 했을듯	0
5197742	이 게 코미디 ?? 홈 비디오 로 찍은 영화 같은데 ㅋㅋㅋ 싸이코	0
9937877	정말 재미나 게 봤던 논스톱 또 보고싶다	1
9540125	비슷한 시기 의 무협 액션 물 과 비교 했을 때 그냥 쓰레기 . 진짜 허 접 그 자체 CG 와 스토리 . 장만옥 과 왕조현 출연 으로 남자 관객 들 을 혹 하게 하지만 진짜 개 실망 . 그래도 개인 적 으로 왕조현 보다 장만옥 이 매력 적 이라 느껴짐	0
2357822	성인 은 좀 보기 가 좀 그럴거예요 ;;	0
6345811	박지성 진짜 예능 잘 해요	0
7432697	이 영화 는 꼭 봐야 합니다 .	1
9649833	와 28분 인데도 마지막 에 여운 이 많이 남았다 무엇 보다 문채원 연기 가 너무 섬세하다 그냥 계속 먹 먹 했다	1
2940393	뻔한 스토리 + 재미없음 비디오 가게 에 가져다 놓을 가치 도 없다	0
4419076	푸른 수염 도 그렇고 감독 이 자매 간 의 복잡 미묘한 관계 에 뭔가 컴플렉스 가 있나	1
8537066	영화 내용 그냥 말 이 안됨 ㅡㅡ 화려한 그 라운드 기술 만 보여주고 견자단 반 에 반도 못 따라간다 . 실망	0
7250002	이준 땜 에 2 점 준다 . 연기 고 대본 이고 OO 이고 전체 적 인 퀄리티 가 빵점 . 이준 이 살렸다 정지훈 이 는 빠순이 들 고생 많다 평점 올려주느라	0
5242262	So What ?	0
8408511	배트맨 이 이 토록 추락 한적 이 있던가 .	0
162057	배 교수 님 짱 !	1
8660950	이 거 생각 보다 감동 스러운 영화 내 여	1
839856	영화 속 인물 , 음악 , 배경 .. 모든 것 이 아름다웠다 ..	1
9224499	연예인 더빙 작작하라고 ㅡㅡ 아 욕 나온다 진심 ..	0
9232114	먹어라 10 점 먹어라 10 점	1
9878045	숲 속 에서 일어나는 아름다운 이야기	1
9543132	환타 스틱 한 영화 입니다	1
7953386	잔잔함으로 감성 을 자극 하는 영화 .. 소소하고 사사로운 것 들 이 의미 있게 느껴진다면 이 영화 를 잘 본것이다 . 지루하게 느껴진다면 당신 에게 베트맨 추천	1
10003351	진부한 스토리 뻔한 스토리 엉 성하고 유치한 연출 . 보아 의 발연기 의 힘 입음 . 발연기 는 사상 최대 의 집중 흐 트림 현상 을 일으킴 . 보는 내내 토나오는줄	0
7196461	존나 게 슬프다	1
8054731	뭔가 상당히 부실하다 .... 토마스 가 죽었는데 선생 한테 달려가서 사랑 한 다라 ... ㅋㅋㅋ 결국 토마스 의 죽음 에 대한 슬픔 은 자신 의 곁 에 아무 도 없어서 외로울 뿐 이라는 여성 의 이기심 의 극단 적 인 발 로 일 뿐 이란 말 인가 .... ㅉㅉㅉ	0
8613127	한국 씹어서 1 점 .. 1 점도 아깝다	0
7907975	넘 팬 이에요 향기 야 언니 가 꼭 너 만 보고있을께 정말 연기 대단하다 굿	1
10182426	다른사람 들 처럼 저 도 끝날 때 웃었어요 ㅋㅋㅋ 설마 했는데 진짜 로 결말 이 뻔해서 ㅋㅋㅋㅋ 내 가 너무 뻔하게 생각 하 군 싶었는데 그 결말 이 였네요 ㅋ 어이없어서 웃었습니다 감사합니다 그래도	0
9235948	빨 랑 끝냈으면 간절 히바 램니 다 . 보고 배울게 정말 없어요 ... 박현지 에 연기력 도 영아 니 고 뭔 드라마 가 이렇게 막장 이야	0
6062690	지나치게 좁은 곳 으로 몰아 넣은 의욕 과 다 로 절제 하고 버릴줄 모르는 시 로또 들 의 습작 .	0
9988874	변태 적 이고 극우 인 애니 보고 빨아라 노답 들 아 ㅡㅡ 덕후 라도 지킬건 지켜야지 ㅉㅉ	0
7796403	연출 참 흥미롭네요 .. 연극 식 ? 같은것 참 재미있네요 .^^ 톨스토이 가 미국 사상가 소로 의 영향 을 받았다고 하네요 ... 마지막 농부 와의 대화 에서 잘 알수있습니다 .	1
9488386	제작비 당시 어마 어마 헸을것 같네 CG 안 쓴듯 대단한 액션 영화인 듯 내용 이 정말 괞찮네 요 !!	1
10215296	1 , 2 편 만큼 재미있던데 ... 4 부터는 아니지만 3 는 진짜 재미있게 봤어요 !!	1
5250300	멸망 ㅈㄹ 한다	0
6001256	평점 확인 하고 볼것을 .. 후회 막심	0
8087913	이건 명작 이다 ㅜㅜ 이연걸 최고	1
9305741	과제 때문 에 보게 됬지만 ... 진정한 감동 과 용기 를 준 .. 영화 .. 옳다는 신념 에 대한 확신 을 가질 수 있었다	1
9497754	지금 내 가 살아있고 사랑 하는 사람 들 과 함께 호흡 하고 있음 이 기적처럼 느껴져요 ㅠㅠ 그런데 너무 가슴 이 아파서 힘들어요 ㅠㅠ	1
4945826	갈수록 진부하고 지루해지는 뻔한 김수현 식 레파 토리 .	0
6198213	밝은 분위기 속 에 턱 시도 , 트램펄린 , 고무 총 , 부둣가씬 , 변장 술 등 명 장면 을 연출 !	1
10235845	그 니깐 저 원숭이 들 이 일본 으로 도망쳤다 이 거 죠 ? 일 본 원숭이 들 !	1
9487076	왠 일 ... 어떻게 이런 스토리 로 영화 라고 만듭 니까 ... 정말 다큐멘터리 식 인데 그 보다 더 못 해요 ...;;	0
4483031	펠레 의 개인 기를 볼수있어서 좋았던 ! 축구 영화 는 베른 의 기적 이 더 낳은듯 ^^	1
4157672	하나 의 예술 작품	1
5074595	아직 안 나왔는데 관람 후 평점 을 내는 건지 ... 참내 홍보 아주 잘 하는 군요 ...;;	0
9904997	늙은 영감 탱 이 가 나이 어린 여자 와 죽기 직전 순수한 결혼식 을 올리고 데이트 하는 장면 까진 좋았으나 , 같은 침대 에서 옷벗고 거 시기 까고 섹스 하는거 보고 매우 역겨웠음 . 감독 이 누 군 진 몰라도 정신 세계 가 참 썩어 빠진듯 . 너무 더럽고 기 분잡 쳤음 마지막 에 어휴 ..	0
10158000	땅 에서 예매 권 을 주웠다 할지라도 이 영화 예매 권 이면 걍 버릴듯	0
9735157	이 게 뭔 영화 야 ?? 정말 아무 내용 도 없는 빈 깡통 영화 구만 . 재미없는 시시한 드라마 보다도 재미없는 . 차마 영화 라 이름 붙히고 싶지도 않은 . 참 이런 아무 내용 도 없는 내용 으로 영화 를 만드 나 ? 걍 필름 낭비 . 배우 들 에너지 낭비 .	0
7106398	너무 오래전 애니 라 작화 도 그닥 맘 에 안 들 고 별 기대 없이 그냥 먼 내용 인가 궁굼해 서 봤는데 ... 중간 부분 까진 머 야 이 거 하면서 보다가 .. 끝 나갈 때 쯤 딱 느낌 이 오더라 막지 막 에 왠지 찡 해진다 ...	1
894368	원어민 교사 가 보여줬는데 애 들 하나 되서 응원 하면서 본 ㅎ 재밌음	1
9918853	금방 막 다운 받아서 봤음 . 득템 . 강추	1
8628720	겁나 재미없음 ... 걍 보지 마 요 ... 데이라잇 이라고 오래된 영화 있는데 그거 봐 보셈	0
7428945	ㅡㅡ 짜증나 ! 이영화 ㅋㅋ	0
1419616	담백하고 재미있다 . 포스터 , 제목 바꾸지 마란 말 야 !	1
1907248	어설픈 연기력 . 어색한 연출 . 심심한 전개	0
9751617	깨평 없고 ~ 상한 가 없고 !! 패가 돌아간다 ~~	1
8924136	이 영화 를 극 장가 에서 개봉 당시 본건 행운 이었죠 ... 다시 생각나서 한 번 찾아 봤습니다 . . 정말 재미있었죠 ... 임창정 이란 배우는 지금 은 뭔가 좀 아쉬운 듯 한데 ...	1
